school_code,school_fullname,school_name,edu_code
7150099,부산광역시교육청 부산강서고등학교,부산강서고등학교,7150000
7150100,부산광역시교육청 부산고등학교,부산고등학교,7150000
7150102,부산광역시교육청 부산남고등학교,부산남고등학교,7150000
7150103,부산광역시교육청 부산남일고등학교,부산남일고등학교,7150000
7150104,부산광역시교육청 부산동여자고등학교,부산동여자고등학교,7150000
7150105,부산광역시교육청 부산서여자고등학교,부산서여자고등학교,7150000
7150106,부산광역시교육청 부산여자고등학교,부산여자고등학교,7150000
7150107,부산광역시교육청 부산중앙고등학교,부산중앙고등학교,7150000
7150108,부산광역시교육청 부산중앙여자고등학교,부산중앙여자고등학교,7150000
7150109,부산광역시교육청 부산진고등학교,부산진고등학교,7150000
7150110,부산광역시교육청 부산체육고등학교,부산체육고등학교,7150000
7150111,부산광역시교육청 부흥고등학교,부흥고등학교,7150000
7150112,부산광역시교육청 사직고등학교,사직고등학교,7150000
7150114,부산광역시교육청 신도고등학교,신도고등학교,7150000
7150115,부산광역시교육청 양운고등학교,양운고등학교,7150000
7150116,부산광역시교육청 영도여자고등학교,영도여자고등학교,7150000
7150117,부산광역시교육청 주례여자고등학교,주례여자고등학교,7150000
7150118,부산광역시교육청 충렬고등학교,충렬고등학교,7150000
7150119,부산광역시교육청 가야고등학교,가야고등학교,7150000
7150120,부산광역시교육청 건국고등학교,건국고등학교,7150000
7150121,부산광역시교육청 경원고등학교,경원고등학교,7150000
7150122,부산광역시교육청 경혜여자고등학교,경혜여자고등학교,7150000
7150123,부산광역시교육청 광명고등학교,광명고등학교,7150000
7150124,부산광역시교육청 금성고등학교,금성고등학교,7150000
7150125,부산광역시교육청 남성여자고등학교,남성여자고등학교,7150000
7150126,부산광역시교육청 대덕여자고등학교,대덕여자고등학교,7150000
7150127,부산광역시교육청 대동고등학교,대동고등학교,7150000
7150128,부산광역시교육청 대명여자고등학교,대명여자고등학교,7150000
7150129,부산광역시교육청 대연고등학교,대연고등학교,7150000
7150130,부산광역시교육청 덕문여자고등학교,덕문여자고등학교,7150000
7150131,부산광역시교육청 데레사여자고등학교,데레사여자고등학교,7150000
7150132,부산광역시교육청 동래여자고등학교,동래여자고등학교,7150000
7150133,부산광역시교육청 동아고등학교,동아고등학교,7150000
7150134,부산광역시교육청 동인고등학교,동인고등학교,7150000
7150135,부산광역시교육청 동천고등학교,동천고등학교,7150000
7150136,부산광역시교육청 배정고등학교,배정고등학교,7150000
7150137,부산광역시교육청 부산대저고등학교,부산대저고등학교,7150000
7150138,부산광역시교육청 부산동고등학교,부산동고등학교,7150000
7150139,부산광역시교육청 부산동성고등학교,부산동성고등학교,7150000
7150140,부산광역시교육청 부산예술고등학교,부산예술고등학교,7150000
7150141,부산광역시교육청 부산외국어고등학교,부산외국어고등학교,7150000
7150142,부산광역시교육청 부산진여자고등학교,부산진여자고등학교,7150000
7150143,부산광역시교육청 부일외국어고등학교,부일외국어고등학교,7150000
7150144,부산광역시교육청 브니엘고등학교,브니엘고등학교,7150000
7150145,부산광역시교육청 브니엘여자고등학교,브니엘여자고등학교,7150000
7150146,부산광역시교육청 사직여자고등학교,사직여자고등학교,7150000
7150147,부산광역시교육청 삼성여자고등학교,삼성여자고등학교,7150000
7150148,부산광역시교육청 성도고등학교,성도고등학교,7150000
7150149,부산광역시교육청 성모여자고등학교,성모여자고등학교,7150000
7150150,부산광역시교육청 성일여자고등학교,성일여자고등학교,7150000
7150152,부산광역시교육청 양정고등학교,양정고등학교,7150000
7150153,부산광역시교육청 예문여자고등학교,예문여자고등학교,7150000
7150154,부산광역시교육청 용인고등학교,용인고등학교,7150000
7150157,부산광역시교육청 지산고등학교,지산고등학교,7150000
7150158,부산광역시교육청 학산여자고등학교,학산여자고등학교,7150000
7150159,부산광역시교육청 해동고등학교,해동고등학교,7150000
7150160,부산광역시교육청 해운대고등학교,해운대고등학교,7150000
7150161,부산광역시교육청 해운대여자고등학교,해운대여자고등학교,7150000
7150162,부산광역시교육청 혜광고등학교,혜광고등학교,7150000
7150163,부산광역시교육청 혜화여자고등학교,혜화여자고등학교,7150000
7150166,부산광역시교육청 경남공업고등학교,경남공업고등학교,7150000
7150170,부산광역시교육청 동래원예고등학교,동래원예고등학교,7150000
7150171,부산광역시교육청 부산공업고등학교,부산공업고등학교,7150000
7150177,부산광역시교육청 부산전자공업고등학교,부산전자공업고등학교,7150000
7150178,부산광역시교육청 부산진여자상업고등학교,부산진여자상업고등학교,7150000
7150185,부산광역시교육청 금정전자공업고등학교,금정전자공업고등학교,7150000
7150198,부산광역시교육청 동아공업고등학교,동아공업고등학교,7150000
7150199,부산광역시교육청 동의공업고등학교,동의공업고등학교,7150000
7150207,부산광역시교육청 부산여자상업고등학교,부산여자상업고등학교,7150000
7150208,부산광역시교육청 부산정보관광고등학교,부산정보관광고등학교,7150000
7150220,부산광역시교육청 해운대공업고등학교,해운대공업고등학교,7150000
7150223,부산광역시교육청 경남여자고등학교부설방송통신고등학교,경남여자고등학교부설방송통신고등학교,7150000
7150224,부산광역시교육청 동래고등학교부설방송통신고등학교,동래고등학교부설방송통신고등학교,7150000
7150238,부산광역시교육청 부산산업학교,부산산업학교,7150000
7150247,부산광역시교육청 부산-고등학교입학자격검정고시,부산-고등학교입학자격검정고시,7150000
7150248,부산광역시교육청 부산-고등학교졸업학력검정고시,부산-고등학교졸업학력검정고시,7150000
7150249,부산광역시교육청 부산-중학교입학자격검정고시,부산-중학교입학자격검정고시,7150000
7150250,부산광역시교육청 부산-기타학교,부산-기타학교,7150000
7150299,부산광역시교육청 부산자동차고등학교,부산자동차고등학교,7150000
7150301,부산광역시교육청 알로이시오전자기계고등학교,알로이시오전자기계고등학교,7150000
7150302,부산광역시교육청 부산정보여자고등학교,부산정보여자고등학교,7150000
7150304,부산광역시교육청 덕명정보여자고등학교,덕명정보여자고등학교,7150000
7150309,부산광역시교육청 부산정보디자인고등학교,부산정보디자인고등학교,7150000
7150335,부산광역시교육청 부산산업과학고등학교,부산산업과학고등학교,7150000
7150336,부산광역시교육청 부산혜송학교,부산혜송학교,7150000
7150337,부산광역시교육청 부산컴퓨터과학고등학교,부산컴퓨터과학고등학교,7150000
7150341,부산광역시교육청 장안제일고등학교,장안제일고등학교,7150000
7150344,부산광역시교육청 이사벨고등학교,이사벨고등학교,7150000
7150345,부산광역시교육청 부산디지털고등학교,부산디지털고등학교,7150000
7150346,부산광역시교육청 부일전자디자인고등학교,부일전자디자인고등학교,7150000
7150348,부산광역시교육청 부산정보고등학교,부산정보고등학교,7150000
7150351,부산광역시교육청 부산국제영화고등학교,부산국제영화고등학교,7150000
7150360,부산광역시교육청 부산천사의학교,부산천사의학교,7150000
7150363,부산광역시교육청 만덕고등학교,만덕고등학교,7150000
7150364,부산광역시교육청 화명고등학교,화명고등학교,7150000
